Order_ID,Customer_ID,Date,Product_Category,Unit_Price,Quantity,Discount_Pct,Total_Amount,Delivery_Time_Days,Customer_Rating,Is_Weekend
ORD_028345,CUST_00038,2024-12-01,Home & Garden,313.86,1,10,282.47,5,4,1
ORD_028346,CUST_00030,2024-12-01,Home & Garden,257.71,3,10,695.83,3,5,1
ORD_028347,CUST_00161,2024-12-01,Home & Garden,334.31,2,10,601.77,5,5,1
ORD_028348,CUST_00077,2024-12-01,Home & Garden,275.99,1,10,248.39,7,4,1
ORD_028349,CUST_00083,2024-12-01,Home & Garden,335.05,3,10,904.64,6,4,1
ORD_028350,CUST_00242,2024-12-01,Home & Garden,271.29,2,10,488.33,3,4,1
ORD_028351,CUST_00270,2024-12-01,Home & Garden,322.29,1,10,290.06,4,5,1
ORD_028352,CUST_00111,2024-12-01,Home & Garden,257.85,1,10,232.06,6,5,1
ORD_028353,CUST_00251,2024-12-01,Home & Garden,331.99,2,10,597.58,4,5,1
ORD_028354,CUST_00255,2024-12-01,Home & Garden,321.5,1,10,289.35,1,5,1
ORD_028355,CUST_00112,2024-12-01,Sports,200.2,1,0,200.2,7,4,1
ORD_028356,CUST_00237,2024-12-01,Sports,216.09,2,0,432.17,8,3,1
ORD_028357,CUST_00145,2024-12-01,Sports,178.33,3,0,534.98,2,5,1
ORD_028358,CUST_00203,2024-12-01,Sports,186.92,1,0,186.92,8,4,1
ORD_028359,CUST_00251,2024-12-01,Sports,216.13,1,0,216.13,4,5,1
ORD_028360,CUST_00164,2024-12-01,Sports,192.84,2,0,385.69,2,4,1
ORD_028361,CUST_00214,2024-12-01,Sports,208.83,3,0,626.49,9,2,1
ORD_028362,CUST_00070,2024-12-01,Sports,217.88,2,0,435.76,5,4,1
ORD_028363,CUST_00174,2024-12-01,Sports,210.14,1,0,210.14,9,3,1
ORD_028364,CUST_00258,2024-12-01,Sports,200.37,1,0,200.37,1,4,1
ORD_028365,CUST_00055,2024-12-01,Sports,203.18,2,0,406.36,7,4,1
ORD_028366,CUST_00077,2024-12-01,Books,49.41,1,20,39.53,3,4,1
ORD_028367,CUST_00049,2024-12-01,Books,44.37,3,20,106.49,4,4,1
ORD_028368,CUST_00188,2024-12-01,Books,53.55,1,20,42.84,5,3,1
ORD_028369,CUST_00216,2024-12-01,Books,43.63,1,20,34.91,1,5,1
ORD_028370,CUST_00152,2024-12-01,Books,53.49,1,20,42.79,1,5,1
ORD_028371,CUST_00205,2024-12-01,Books,49.57,2,20,79.3,5,3,1
ORD_028372,CUST_00166,2024-12-01,Books,50.78,3,20,121.88,4,5,1
ORD_028373,CUST_00125,2024-12-01,Books,45.83,1,20,36.67,9,4,1
ORD_028374,CUST_00060,2024-12-01,Books,47.59,2,20,76.14,3,4,1
ORD_028375,CUST_00003,2024-12-01,Books,56.39,1,20,45.11,6,5,1
ORD_028376,CUST_00071,2024-12-01,Beauty,92.78,1,0,92.78,2,3,1
ORD_028377,CUST_00216,2024-12-01,Beauty,111.08,2,0,222.16,3,4,1
ORD_028378,CUST_00291,2024-12-01,Beauty,110.36,2,0,220.71,2,5,1
ORD_028379,CUST_00037,2024-12-01,Beauty,90.43,1,0,90.43,9,4,1
ORD_028380,CUST_00270,2024-12-01,Beauty,103.06,2,0,206.12,2,5,1
ORD_028381,CUST_00094,2024-12-01,Beauty,85.37,2,0,170.73,8,4,1
ORD_028382,CUST_00132,2024-12-01,Beauty,108.89,1,0,108.89,6,4,1
ORD_028383,CUST_00088,2024-12-01,Beauty,88.29,2,0,176.59,4,3,1
ORD_028384,CUST_00191,2024-12-01,Beauty,85.4,2,0,170.81,7,4,1
ORD_028385,CUST_00017,2024-12-01,Beauty,107.59,1,0,107.59,4,4,1
ORD_028386,CUST_00249,2024-12-01,Beauty,88.48,1,0,88.48,9,2,1
ORD_028387,CUST_00259,2024-12-01,Beauty,107.1,1,0,107.1,8,3,1
ORD_028388,CUST_00093,2024-12-01,Beauty,111.32,2,0,222.64,1,4,1
ORD_028389,CUST_00122,2024-12-01,Beauty,105.69,1,0,105.69,3,4,1
ORD_028390,CUST_00247,2024-12-01,Beauty,103.97,1,0,103.97,9,3,1
ORD_028391,CUST_00278,2024-12-01,Beauty,89.56,2,0,179.12,1,5,1
ORD_028392,CUST_00230,2024-12-01,Beauty,93.28,1,0,93.28,9,4,1
ORD_028393,CUST_00129,2024-12-01,Beauty,100.17,1,0,100.17,3,5,1
ORD_028394,CUST_00173,2024-12-02,Electronics,825.21,1,10,742.69,5,4,0
ORD_028395,CUST_00001,2024-12-02,Electronics,744.87,1,10,670.38,2,4,0
ORD_028396,CUST_00055,2024-12-02,Electronics,738.7,1,10,664.83,8,3,0
ORD_028397,CUST_00071,2024-12-02,Electronics,916.31,2,10,1649.36,7,5,0
ORD_028398,CUST_00044,2024-12-02,Electronics,774.47,2,10,1394.04,2,4,0
ORD_028399,CUST_00080,2024-12-02,Electronics,706.67,2,10,1272.0,3,5,0
ORD_028400,CUST_00170,2024-12-02,Electronics,826.61,3,10,2231.85,4,4,0
ORD_028401,CUST_00265,2024-12-02,Electronics,764.2,1,10,687.78,5,4,0
ORD_028402,CUST_00081,2024-12-02,Electronics,836.12,3,10,2257.51,7,3,0
ORD_028403,CUST_00004,2024-12-02,Electronics,735.26,2,10,1323.47,3,5,0
ORD_028404,CUST_00299,2024-12-02,Electronics,885.48,1,10,796.93,9,3,0
ORD_028405,CUST_00043,2024-12-02,Electronics,781.53,1,10,703.38,2,5,0
ORD_028406,CUST_00211,2024-12-02,Electronics,688.12,1,10,619.31,4,5,0
ORD_028407,CUST_00194,2024-12-02,Electronics,813.05,3,10,2195.24,3,5,0
ORD_028408,CUST_00292,2024-12-02,Electronics,838.68,2,10,1509.62,2,4,0
ORD_028409,CUST_00131,2024-12-02,Electronics,784.2,1,10,705.78,9,3,0
ORD_028410,CUST_00229,2024-12-02,Electronics,823.32,2,10,1481.98,8,2,0
ORD_028411,CUST_00162,2024-12-02,Electronics,842.08,1,10,757.87,2,4,0
ORD_028412,CUST_00293,2024-12-02,Electronics,907.87,1,10,817.08,3,4,0
ORD_028413,CUST_00044,2024-12-02,Electronics,818.79,1,10,736.91,1,5,0
ORD_028414,CUST_00127,2024-12-02,Electronics,804.43,2,10,1447.98,7,4,0
ORD_028415,CUST_00267,2024-12-02,Electronics,815.86,3,10,2202.83,3,4,0
ORD_028416,CUST_00005,2024-12-02,Fashion,167.98,1,0,167.98,6,4,0
ORD_028417,CUST_00132,2024-12-02,Fashion,148.11,2,0,296.23,1,4,0
ORD_028418,CUST_00174,2024-12-02,Fashion,135.6,2,0,271.19,8,4,0
ORD_028419,CUST_00022,2024-12-02,Fashion,169.97,1,0,169.97,5,3,0
ORD_028420,CUST_00039,2024-12-02,Fashion,149.51,2,0,299.01,5,4,0
ORD_028421,CUST_00259,2024-12-02,Fashion,131.98,1,0,131.98,5,3,0
ORD_028422,CUST_00031,2024-12-02,Fashion,138.62,3,0,415.86,9,3,0
ORD_028423,CUST_00073,2024-12-02,Fashion,140.35,1,0,140.35,2,4,0
ORD_028424,CUST_00037,2024-12-02,Fashion,146.3,1,0,146.3,5,3,0
ORD_028425,CUST_00255,2024-12-02,Fashion,153.27,1,0,153.27,7,4,0
ORD_028426,CUST_00184,2024-12-02,Fashion,139.36,1,0,139.36,7,3,0
ORD_028427,CUST_00015,2024-12-02,Fashion,141.53,1,0,141.53,7,3,0
ORD_028428,CUST_00172,2024-12-02,Fashion,143.66,1,0,143.66,5,4,0
ORD_028429,CUST_00141,2024-12-02,Fashion,163.22,1,0,163.22,6,3,0
ORD_028430,CUST_00079,2024-12-02,Fashion,152.74,2,0,305.47,3,4,0
ORD_028431,CUST_00186,2024-12-02,Home & Garden,322.86,1,10,290.57,1,5,0
ORD_028432,CUST_00275,2024-12-02,Home & Garden,287.94,2,10,518.3,1,5,0
ORD_028433,CUST_00104,2024-12-02,Home & Garden,326.72,1,10,294.05,5,5,0
ORD_028434,CUST_00255,2024-12-02,Home & Garden,339.51,2,10,611.11,3,5,0
ORD_028435,CUST_00055,2024-12-02,Home & Garden,312.3,1,10,281.07,1,5,0
ORD_028436,CUST_00131,2024-12-02,Home & Garden,281.67,2,10,507.0,6,4,0
ORD_028437,CUST_00116,2024-12-02,Home & Garden,317.96,1,10,286.17,8,2,0
ORD_028438,CUST_00115,2024-12-02,Home & Garden,300.1,1,10,270.09,1,5,0
ORD_028439,CUST_00057,2024-12-02,Home & Garden,313.5,1,10,282.15,7,5,0
ORD_028440,CUST_00032,2024-12-02,Home & Garden,256.19,1,10,230.57,7,4,0
ORD_028441,CUST_00290,2024-12-02,Sports,185.29,1,0,185.29,4,5,0
ORD_028442,CUST_00147,2024-12-02,Sports,196.61,1,0,196.61,5,5,0
ORD_028443,CUST_00217,2024-12-02,Sports,193.8,3,0,581.4,7,3,0
ORD_028444,CUST_00085,2024-12-02,Sports,208.81,1,0,208.81,6,5,0
ORD_028445,CUST_00044,2024-12-02,Sports,174.12,1,0,174.12,4,4,0
ORD_028446,CUST_00253,2024-12-02,Sports,184.67,1,0,184.67,2,5,0
ORD_028447,CUST_00009,2024-12-02,Sports,215.96,2,0,431.91,2,5,0
ORD_028448,CUST_00128,2024-12-02,Books,51.63,2,0,103.27,7,4,0
ORD_028449,CUST_00268,2024-12-02,Books,43.93,1,0,43.93,7,5,0
ORD_028450,CUST_00147,2024-12-02,Books,52.36,1,0,52.36,9,3,0
ORD_028451,CUST_00226,2024-12-02,Books,51.82,1,0,51.82,7,4,0
ORD_028452,CUST_00141,2024-12-02,Books,45.68,1,0,45.68,3,4,0
ORD_028453,CUST_00211,2024-12-02,Books,53.99,3,0,161.98,6,4,0
ORD_028454,CUST_00288,2024-12-02,Beauty,102.94,1,20,82.35,6,4,0
ORD_028455,CUST_00087,2024-12-02,Beauty,97.0,1,20,77.6,8,5,0
ORD_028456,CUST_00098,2024-12-02,Beauty,85.64,2,20,137.02,8,3,0
ORD_028457,CUST_00095,2024-12-02,Beauty,92.96,1,20,74.37,9,3,0
ORD_028458,CUST_00051,2024-12-02,Beauty,94.72,1,20,75.77,3,5,0
ORD_028459,CUST_00040,2024-12-02,Beauty,107.07,1,20,85.66,7,5,0
ORD_028460,CUST_00125,2024-12-02,Beauty,95.83,2,20,153.33,3,5,0
ORD_028461,CUST_00014,2024-12-02,Beauty,88.83,2,20,142.12,6,4,0
ORD_028462,CUST_00038,2024-12-02,Beauty,90.87,3,20,218.08,2,5,0
ORD_028463,CUST_00287,2024-12-02,Beauty,99.18,2,20,158.68,6,3,0
ORD_028464,CUST_00234,2024-12-02,Beauty,114.9,3,20,275.76,7,4,0
ORD_028465,CUST_00256,2024-12-02,Beauty,92.22,2,20,147.56,8,4,0
ORD_028466,CUST_00111,2024-12-02,Beauty,97.33,1,20,77.86,1,5,0
ORD_028467,CUST_00064,2024-12-02,Beauty,107.0,1,20,85.6,3,4,0
ORD_028468,CUST_00145,2024-12-02,Beauty,114.61,1,20,91.68,5,4,0
ORD_028469,CUST_00065,2024-12-02,Beauty,111.9,2,20,179.04,6,3,0
ORD_028470,CUST_00119,2024-12-02,Beauty,89.83,2,20,143.73,9,3,0
ORD_028471,CUST_00198,2024-12-03,Electronics,904.66,2,0,1809.32,4,4,0
ORD_028472,CUST_00062,2024-12-03,Electronics,686.23,1,0,686.23,8,4,0
ORD_028473,CUST_00023,2024-12-03,Electronics,710.58,1,0,710.58,1,5,0
ORD_028474,CUST_00134,2024-12-03,Electronics,746.46,2,0,1492.92,6,2,0
ORD_028475,CUST_00284,2024-12-03,Electronics,684.55,1,0,684.55,5,5,0
ORD_028476,CUST_00084,2024-12-03,Electronics,699.27,3,0,2097.82,8,3,0
ORD_028477,CUST_00102,2024-12-03,Electronics,770.22,2,0,1540.44,5,3,0
ORD_028478,CUST_00282,2024-12-03,Electronics,867.72,1,0,867.72,4,4,0
ORD_028479,CUST_00249,2024-12-03,Electronics,894.98,1,0,894.98,4,4,0
ORD_028480,CUST_00260,2024-12-03,Electronics,720.24,1,0,720.24,5,4,0
ORD_028481,CUST_00037,2024-12-03,Electronics,824.57,2,0,1649.13,2,4,0
ORD_028482,CUST_00186,2024-12-03,Electronics,744.8,3,0,2234.41,5,4,0
ORD_028483,CUST_00262,2024-12-03,Electronics,778.62,1,0,778.62,9,4,0
ORD_028484,CUST_00213,2024-12-03,Electronics,895.69,2,0,1791.38,6,4,0
ORD_028485,CUST_00146,2024-12-03,Electronics,731.67,1,0,731.67,4,4,0
ORD_028486,CUST_00249,2024-12-03,Electronics,858.43,2,0,1716.86,3,5,0
ORD_028487,CUST_00169,2024-12-03,Electronics,784.68,1,0,784.68,1,4,0
ORD_028488,CUST_00070,2024-12-03,Fashion,143.45,2,0,286.9,9,3,0
ORD_028489,CUST_00016,2024-12-03,Fashion,160.03,1,0,160.03,1,5,0
ORD_028490,CUST_00027,2024-12-03,Fashion,145.79,1,0,145.79,6,3,0
ORD_028491,CUST_00287,2024-12-03,Fashion,158.05,3,0,474.14,8,3,0
ORD_028492,CUST_00154,2024-12-03,Fashion,138.18,1,0,138.18,3,5,0
ORD_028493,CUST_00142,2024-12-03,Fashion,171.02,1,0,171.02,5,4,0
ORD_028494,CUST_00267,2024-12-03,Fashion,149.05,2,0,298.1,8,3,0
ORD_028495,CUST_00162,2024-12-03,Fashion,168.45,3,0,505.35,4,2,0
ORD_028496,CUST_00173,2024-12-03,Fashion,160.66,1,0,160.66,8,3,0
ORD_028497,CUST_00243,2024-12-03,Fashion,170.77,3,0,512.3,5,4,0
ORD_028498,CUST_00187,2024-12-03,Fashion,138.91,1,0,138.91,7,3,0
ORD_028499,CUST_00063,2024-12-03,Fashion,158.58,2,0,317.17,9,3,0
ORD_028500,CUST_00102,2024-12-03,Fashion,159.87,1,0,159.87,6,3,0
ORD_028501,CUST_00009,2024-12-03,Home & Garden,319.32,3,10,862.17,8,2,0
ORD_028502,CUST_00216,2024-12-03,Home & Garden,304.79,1,10,274.31,1,5,0
ORD_028503,CUST_00279,2024-12-03,Home & Garden,342.41,1,10,308.17,6,4,0
ORD_028504,CUST_00082,2024-12-03,Home & Garden,318.43,1,10,286.58,6,3,0
ORD_028505,CUST_00139,2024-12-03,Home & Garden,337.41,1,10,303.67,3,5,0
ORD_028506,CUST_00255,2024-12-03,Home & Garden,260.25,1,10,234.23,7,5,0
ORD_028507,CUST_00232,2024-12-03,Home & Garden,295.79,1,10,266.21,7,4,0
ORD_028508,CUST_00210,2024-12-03,Home & Garden,340.36,1,10,306.33,4,5,0
ORD_028509,CUST_00119,2024-12-03,Home & Garden,339.56,2,10,611.2,1,5,0
ORD_028510,CUST_00197,2024-12-03,Home & Garden,256.29,1,10,230.66,6,4,0
ORD_028511,CUST_00023,2024-12-03,Home & Garden,270.21,1,10,243.19,6,5,0
ORD_028512,CUST_00091,2024-12-03,Sports,191.53,2,20,306.45,9,3,0
ORD_028513,CUST_00217,2024-12-03,Sports,184.98,3,20,443.96,7,3,0
ORD_028514,CUST_00275,2024-12-03,Sports,220.39,3,20,528.93,8,2,0
ORD_028515,CUST_00287,2024-12-03,Sports,194.57,1,20,155.65,8,4,0
ORD_028516,CUST_00135,2024-12-03,Sports,205.59,1,20,164.47,2,5,0
ORD_028517,CUST_00111,2024-12-03,Sports,206.48,3,20,495.55,2,3,0
ORD_028518,CUST_00081,2024-12-03,Sports,184.26,1,20,147.41,4,4,0
ORD_028519,CUST_00271,2024-12-03,Sports,183.15,1,20,146.52,6,4,0
ORD_028520,CUST_00268,2024-12-03,Sports,197.68,1,20,158.14,3,5,0
ORD_028521,CUST_00071,2024-12-03,Sports,213.37,1,20,170.7,3,4,0
ORD_028522,CUST_00189,2024-12-03,Sports,186.53,2,20,298.44,8,4,0
ORD_028523,CUST_00132,2024-12-03,Sports,182.35,2,20,291.76,8,4,0
ORD_028524,CUST_00298,2024-12-03,Books,43.24,2,0,86.48,3,4,0
ORD_028525,CUST_00067,2024-12-03,Books,44.93,1,0,44.93,1,4,0
ORD_028526,CUST_00044,2024-12-03,Books,52.82,3,0,158.46,1,5,0
ORD_028527,CUST_00036,2024-12-03,Books,53.68,1,0,53.68,9,3,0
ORD_028528,CUST_00184,2024-12-03,Books,56.55,1,0,56.55,3,4,0
ORD_028529,CUST_00241,2024-12-03,Books,50.82,2,0,101.63,8,3,0
ORD_028530,CUST_00011,2024-12-03,Beauty,94.8,1,0,94.8,3,4,0
ORD_028531,CUST_00088,2024-12-03,Beauty,91.51,1,0,91.51,9,3,0
ORD_028532,CUST_00065,2024-12-03,Beauty,97.14,1,0,97.14,4,5,0
ORD_028533,CUST_00182,2024-12-03,Beauty,87.48,2,0,174.96,9,2,0
ORD_028534,CUST_00223,2024-12-03,Beauty,111.75,1,0,111.75,4,4,0
ORD_028535,CUST_00069,2024-12-03,Beauty,106.93,1,0,106.93,7,4,0
ORD_028536,CUST_00109,2024-12-03,Beauty,104.58,2,0,209.16,1,5,0
ORD_028537,CUST_00015,2024-12-03,Beauty,89.0,1,0,89.0,6,3,0
ORD_028538,CUST_00138,2024-12-03,Beauty,88.13,1,0,88.13,8,3,0
ORD_028539,CUST_00078,2024-12-03,Beauty,90.17,1,0,90.17,2,5,0
ORD_028540,CUST_00055,2024-12-03,Beauty,96.53,1,0,96.53,1,5,0
ORD_028541,CUST_00281,2024-12-04,Electronics,684.72,2,0,1369.44,9,3,0
ORD_028542,CUST_00209,2024-12-04,Electronics,767.62,3,0,2302.85,8,2,0
ORD_028543,CUST_00102,2024-12-04,Electronics,738.35,1,0,738.35,9,3,0
ORD_028544,CUST_00211,2024-12-04,Electronics,722.46,1,0,722.46,4,4,0
ORD_028545,CUST_00064,2024-12-04,Electronics,910.92,2,0,1821.85,9,3,0
ORD_028546,CUST_00247,2024-12-04,Electronics,780.92,3,0,2342.77,8,3,0
ORD_028547,CUST_00160,2024-12-04,Electronics,870.35,1,0,870.35,8,3,0
ORD_028548,CUST_00268,2024-12-04,Electronics,807.44,1,0,807.44,9,4,0
ORD_028549,CUST_00178,2024-12-04,Electronics,747.79,1,0,747.79,2,4,0
ORD_028550,CUST_00100,2024-12-04,Electronics,788.51,2,0,1577.02,2,5,0
ORD_028551,CUST_00084,2024-12-04,Electronics,903.12,1,0,903.12,5,5,0
ORD_028552,CUST_00279,2024-12-04,Electronics,723.6,1,0,723.6,7,3,0
ORD_028553,CUST_00108,2024-12-04,Electronics,906.28,1,0,906.28,1,5,0
ORD_028554,CUST_00049,2024-12-04,Electronics,764.46,2,0,1528.92,3,4,0
ORD_028555,CUST_00215,2024-12-04,Electronics,727.4,1,0,727.4,1,5,0
ORD_028556,CUST_00090,2024-12-04,Electronics,830.16,1,0,830.16,6,4,0
ORD_028557,CUST_00219,2024-12-04,Electronics,719.87,1,0,719.87,1,5,0
ORD_028558,CUST_00241,2024-12-04,Electronics,684.03,2,0,1368.07,7,2,0
ORD_028559,CUST_00081,2024-12-04,Fashion,146.58,2,0,293.16,2,4,0
ORD_028560,CUST_00017,2024-12-04,Fashion,161.83,3,0,485.5,4,4,0
ORD_028561,CUST_00038,2024-12-04,Fashion,138.03,2,0,276.06,1,5,0
ORD_028562,CUST_00040,2024-12-04,Fashion,149.25,2,0,298.51,1,5,0
ORD_028563,CUST_00180,2024-12-04,Fashion,136.07,1,0,136.07,3,4,0
ORD_028564,CUST_00133,2024-12-04,Fashion,128.64,1,0,128.64,7,5,0
ORD_028565,CUST_00149,2024-12-04,Fashion,166.63,2,0,333.26,9,3,0
ORD_028566,CUST_00046,2024-12-04,Fashion,171.76,1,0,171.76,6,3,0
ORD_028567,CUST_00202,2024-12-04,Fashion,130.95,1,0,130.95,8,4,0
ORD_028568,CUST_00065,2024-12-04,Fashion,135.37,1,0,135.37,6,3,0
ORD_028569,CUST_00082,2024-12-04,Fashion,169.11,1,0,169.11,2,4,0
ORD_028570,CUST_00183,2024-12-04,Fashion,132.21,1,0,132.21,8,3,0
ORD_028571,CUST_00186,2024-12-04,Fashion,162.16,2,0,324.32,5,5,0
ORD_028572,CUST_00067,2024-12-04,Fashion,147.96,1,0,147.96,3,4,0
ORD_028573,CUST_00043,2024-12-04,Home & Garden,286.86,1,0,286.86,6,4,0
ORD_028574,CUST_00214,2024-12-04,Home & Garden,276.9,1,0,276.9,5,3,0
ORD_028575,CUST_00283,2024-12-04,Home & Garden,322.46,2,0,644.91,5,4,0
ORD_028576,CUST_00295,2024-12-04,Home & Garden,311.45,3,0,934.36,7,3,0
ORD_028577,CUST_00135,2024-12-04,Home & Garden,263.8,1,0,263.8,8,3,0
ORD_028578,CUST_00075,2024-12-04,Home & Garden,324.44,1,0,324.44,4,5,0
ORD_028579,CUST_00113,2024-12-04,Home & Garden,339.21,2,0,678.41,9,4,0
ORD_028580,CUST_00069,2024-12-04,Home & Garden,290.16,1,0,290.16,9,4,0
ORD_028581,CUST_00224,2024-12-04,Home & Garden,295.48,2,0,590.95,6,5,0
ORD_028582,CUST_00060,2024-12-04,Sports,173.66,1,30,121.56,3,5,0
ORD_028583,CUST_00296,2024-12-04,Sports,194.4,1,30,136.08,5,4,0
ORD_028584,CUST_00211,2024-12-04,Sports,182.03,1,30,127.42,8,3,0
ORD_028585,CUST_00137,2024-12-04,Sports,205.85,1,30,144.1,8,4,0
ORD_028586,CUST_00215,2024-12-04,Sports,229.93,2,30,321.9,5,4,0
ORD_028587,CUST_00182,2024-12-04,Sports,198.58,3,30,417.01,3,5,0
ORD_028588,CUST_00193,2024-12-04,Sports,221.6,1,30,155.12,2,5,0
ORD_028589,CUST_00269,2024-12-04,Sports,199.89,1,30,139.93,4,5,0
ORD_028590,CUST_00141,2024-12-04,Sports,174.82,2,30,244.75,9,3,0
ORD_028591,CUST_00256,2024-12-04,Sports,196.86,1,30,137.8,7,5,0
ORD_028592,CUST_00144,2024-12-04,Sports,193.44,1,30,135.41,7,4,0
ORD_028593,CUST_00292,2024-12-04,Sports,177.13,1,30,123.99,6,5,0
ORD_028594,CUST_00080,2024-12-04,Sports,194.82,1,30,136.37,7,3,0
ORD_028595,CUST_00221,2024-12-04,Books,46.11,1,20,36.89,4,4,0
ORD_028596,CUST_00102,2024-12-04,Books,55.22,1,20,44.17,6,4,0
ORD_028597,CUST_00091,2024-12-04,Books,48.27,1,20,38.62,2,5,0
ORD_028598,CUST_00204,2024-12-04,Books,56.88,2,20,91.0,7,3,0
ORD_028599,CUST_00145,2024-12-04,Books,43.49,1,20,34.79,3,5,0
ORD_028600,CUST_00256,2024-12-04,Books,48.46,1,20,38.77,7,4,0
ORD_028601,CUST_00291,2024-12-04,Books,48.19,3,20,115.65,5,3,0
ORD_028602,CUST_00075,2024-12-04,Books,47.22,2,20,75.55,9,3,0
ORD_028603,CUST_00001,2024-12-04,Books,54.02,1,20,43.21,3,4,0
ORD_028604,CUST_00021,2024-12-04,Beauty,113.09,1,30,79.16,2,5,0
ORD_028605,CUST_00247,2024-12-04,Beauty,92.98,1,30,65.09,7,4,0
ORD_028606,CUST_00258,2024-12-04,Beauty,92.34,2,30,129.27,7,5,0
ORD_028607,CUST_00050,2024-12-04,Beauty,92.28,1,30,64.59,4,5,0
ORD_028608,CUST_00186,2024-12-04,Beauty,90.62,1,30,63.43,9,3,0
ORD_028609,CUST_00013,2024-12-04,Beauty,109.33,1,30,76.53,4,4,0
ORD_028610,CUST_00164,2024-12-04,Beauty,88.93,1,30,62.25,9,4,0
ORD_028611,CUST_00239,2024-12-04,Beauty,103.57,1,30,72.5,4,5,0
ORD_028612,CUST_00201,2024-12-04,Beauty,93.11,1,30,65.17,3,5,0
ORD_028613,CUST_00064,2024-12-04,Beauty,89.84,1,30,62.89,4,5,0
ORD_028614,CUST_00120,2024-12-04,Beauty,102.42,1,30,71.7,3,4,0
ORD_028615,CUST_00207,2024-12-04,Beauty,114.15,3,30,239.72,7,3,0
ORD_028616,CUST_00185,2024-12-04,Beauty,93.92,1,30,65.75,5,4,0
ORD_028617,CUST_00076,2024-12-04,Beauty,96.64,1,30,67.65,6,4,0
ORD_028618,CUST_00288,2024-12-04,Beauty,107.58,1,30,75.3,6,3,0
ORD_028619,CUST_00186,2024-12-04,Beauty,106.72,1,30,74.71,6,4,0
ORD_028620,CUST_00017,2024-12-05,Electronics,724.85,2,0,1449.69,4,5,0
ORD_028621,CUST_00002,2024-12-05,Electronics,701.7,1,0,701.7,6,4,0
ORD_028622,CUST_00194,2024-12-05,Electronics,861.89,1,0,861.89,3,4,0
ORD_028623,CUST_00023,2024-12-05,Electronics,718.31,3,0,2154.93,6,4,0
ORD_028624,CUST_00170,2024-12-05,Electronics,721.41,1,0,721.41,3,4,0
ORD_028625,CUST_00018,2024-12-05,Electronics,899.91,1,0,899.91,9,2,0
ORD_028626,CUST_00144,2024-12-05,Electronics,763.44,2,0,1526.87,6,4,0
ORD_028627,CUST_00223,2024-12-05,Electronics,888.97,3,0,2666.92,6,4,0
ORD_028628,CUST_00280,2024-12-05,Electronics,914.59,1,0,914.59,7,5,0
ORD_028629,CUST_00278,2024-12-05,Electronics,912.72,3,0,2738.17,2,4,0
ORD_028630,CUST_00040,2024-12-05,Electronics,843.69,1,0,843.69,1,5,0
ORD_028631,CUST_00275,2024-12-05,Electronics,750.42,1,0,750.42,5,4,0
ORD_028632,CUST_00173,2024-12-05,Electronics,894.16,2,0,1788.32,6,5,0
ORD_028633,CUST_00102,2024-12-05,Electronics,789.35,1,0,789.35,7,3,0
ORD_028634,CUST_00136,2024-12-05,Electronics,881.94,2,0,1763.87,9,3,0
ORD_028635,CUST_00111,2024-12-05,Electronics,704.77,2,0,1409.55,4,5,0
ORD_028636,CUST_00105,2024-12-05,Electronics,913.19,1,0,913.19,6,3,0
ORD_028637,CUST_00182,2024-12-05,Electronics,735.74,2,0,1471.48,8,3,0
ORD_028638,CUST_00150,2024-12-05,Fashion,146.27,2,20,234.04,9,4,0
ORD_028639,CUST_00076,2024-12-05,Fashion,161.46,2,20,258.34,1,5,0
ORD_028640,CUST_00237,2024-12-05,Fashion,167.28,1,20,133.82,4,5,0
ORD_028641,CUST_00168,2024-12-05,Fashion,131.95,3,20,316.69,6,4,0
ORD_028642,CUST_00135,2024-12-05,Fashion,164.98,1,20,131.99,8,4,0
ORD_028643,CUST_00122,2024-12-05,Fashion,141.62,1,20,113.29,3,5,0
ORD_028644,CUST_00126,2024-12-05,Fashion,138.54,1,20,110.83,5,4,0
ORD_028645,CUST_00198,2024-12-05,Fashion,162.08,1,20,129.67,1,4,0
ORD_028646,CUST_00069,2024-12-05,Fashion,153.12,3,20,367.49,7,3,0
ORD_028647,CUST_00069,2024-12-05,Fashion,164.74,1,20,131.8,9,4,0
ORD_028648,CUST_00164,2024-12-05,Fashion,147.54,2,20,236.06,6,4,0
ORD_028649,CUST_00144,2024-12-05,Fashion,164.41,1,20,131.53,1,5,0
ORD_028650,CUST_00122,2024-12-05,Fashion,172.15,3,20,413.16,9,4,0
ORD_028651,CUST_00260,2024-12-05,Fashion,144.66,3,20,347.17,3,5,0
ORD_028652,CUST_00187,2024-12-05,Fashion,165.48,2,20,264.76,7,4,0
ORD_028653,CUST_00228,2024-12-05,Fashion,134.09,1,20,107.27,3,5,0
ORD_028654,CUST_00077,2024-12-05,Fashion,169.31,1,20,135.45,2,5,0
ORD_028655,CUST_00185,2024-12-05,Fashion,161.36,1,20,129.09,5,4,0
ORD_028656,CUST_00043,2024-12-05,Home & Garden,342.92,1,10,308.63,8,3,0
ORD_028657,CUST_00010,2024-12-05,Home & Garden,321.88,1,10,289.69,9,3,0
ORD_028658,CUST_00112,2024-12-05,Home & Garden,284.33,1,10,255.9,1,5,0
ORD_028659,CUST_00104,2024-12-05,Home & Garden,341.04,1,10,306.94,1,5,0
ORD_028660,CUST_00295,2024-12-05,Home & Garden,301.53,2,10,542.75,1,4,0
